jhave@jhave-Ubuntu:~$ cd Documents/Github/pytorch-poetry-generation/word_language_model/
jhave@jhave-Ubuntu:~/Documents/Github/pytorch-poetry-generation/word_language_model$ python main_May2017.py --cuda --data=data/ohhla
INITIALIZING Directory: models/2017-05-01T09-51-48

Training batch size: 20
Test and validation batch size: 10

Data folder: data/ohhla
Model folder: models/2017-05-01T09-51-48

Size of word embeddings: 200
Number of hidden units per layer: 200
Model: LSTM
Number of layers: 2
Batch size: 20
Dropout: 0.2

=============================================

# of tokens in dictionary: 654390
Using : nn.CrossEntropyLoss()
THCudaCheck FAIL file=/py/conda-bld/pytorch_1493435862418/work/torch/lib/THC/generic/THCStorage.cu line=66 error=2 : out of memory
Traceback (most recent call last):
  File "main_May2017.py", line 195, in <module>
    train()
  File "main_May2017.py", line 168, in train
    loss.backward()
  File "/home/jhave/anaconda3/lib/python3.6/site-packages/torch/autograd/variable.py", line 146, in backward
    self._execution_engine.run_backward((self,), (gradient,), retain_variables)
  File "/home/jhave/anaconda3/lib/python3.6/site-packages/torch/nn/_functions/thnn/auto.py", line 171, in backward
    grad_input = input.new().resize_as_(input)
RuntimeError: cuda runtime error (2) : out of memory at /py/conda-bld/pytorch_1493435862418/work/torch/lib/THC/generic/THCStorage.cu:66
jhave@jhave-Ubuntu:~/Documents/Github/pytorch-poetry-generation/word_language_model$ python main_May2017.py --cuda --data=data/2017 --emsize=2048 --nhid=512 --batch_size=20
INITIALIZING Directory: models/2017-05-01T09-55-07

Training batch size: 20
Test and validation batch size: 10

Data folder: data/2017
Model folder: models/2017-05-01T09-55-07

Size of word embeddings: 2048
Number of hidden units per layer: 512
Model: LSTM
Number of layers: 2
Batch size: 20
Dropout: 0.2

=============================================

# of tokens in dictionary: 264307
Using : nn.CrossEntropyLoss()
| epoch   3 |   400/ 5398 batches | lr 20.00 | ms/batch 344.91 | loss  5.60 | ppl   270.65
| epoch   3 |   600/ 5398 batches | lr 20.00 | ms/batch 345.45 | loss  5.65 | ppl   285.66
| epoch   3 |   800/ 5398 batches | lr 20.00 | ms/batch 345.38 | loss  5.52 | ppl   250.23
| epoch   3 |  1000/ 5398 batches | lr 20.00 | ms/batch 345.92 | loss  5.58 | ppl   264.13
| epoch   3 |  1200/ 5398 batches | lr 20.00 | ms/batch 346.54 | loss  5.59 | ppl   268.48
| epoch   3 |  1400/ 5398 batches | lr 20.00 | ms/batch 346.43 | loss  5.59 | ppl   268.06
| epoch   3 |  1600/ 5398 batches | lr 20.00 | ms/batch 346.68 | loss  5.48 | ppl   238.89
| epoch   3 |  1800/ 5398 batches | lr 20.00 | ms/batch 346.74 | loss  5.67 | ppl   289.26
| epoch   3 |  2000/ 5398 batches | lr 20.00 | ms/batch 346.76 | loss  5.62 | ppl   277.04
| epoch   3 |  2200/ 5398 batches | lr 20.00 | ms/batch 346.95 | loss  5.67 | ppl   288.63
| epoch   3 |  2400/ 5398 batches | lr 20.00 | ms/batch 346.68 | loss  5.58 | ppl   265.33
| epoch   3 |  2600/ 5398 batches | lr 20.00 | ms/batch 346.89 | loss  5.46 | ppl   234.60
| epoch   3 |  2800/ 5398 batches | lr 20.00 | ms/batch 346.75 | loss  5.54 | ppl   255.40
| epoch   3 |  3000/ 5398 batches | lr 20.00 | ms/batch 346.86 | loss  5.52 | ppl   249.87
| epoch   3 |  3200/ 5398 batches | lr 20.00 | ms/batch 346.77 | loss  5.50 | ppl   243.66
| epoch   3 |  3400/ 5398 batches | lr 20.00 | ms/batch 346.84 | loss  5.50 | ppl   244.06
| epoch   3 |  3600/ 5398 batches | lr 20.00 | ms/batch 346.94 | loss  5.40 | ppl   220.52
| epoch   3 |  3800/ 5398 batches | lr 20.00 | ms/batch 347.00 | loss  5.44 | ppl   231.15
| epoch   3 |  4000/ 5398 batches | lr 20.00 | ms/batch 346.85 | loss  5.41 | ppl   222.89
| epoch   3 |  4200/ 5398 batches | lr 20.00 | ms/batch 346.93 | loss  5.46 | ppl   236.07
| epoch   3 |  4400/ 5398 batches | lr 20.00 | ms/batch 346.71 | loss  5.58 | ppl   263.79
| epoch   3 |  4600/ 5398 batches | lr 20.00 | ms/batch 346.65 | loss  5.49 | ppl   242.59
| epoch   3 |  4800/ 5398 batches | lr 20.00 | ms/batch 346.81 | loss  5.55 | ppl   257.51
| epoch   3 |  5000/ 5398 batches | lr 20.00 | ms/batch 346.93 | loss  5.51 | ppl   245.98
| epoch   3 |  5200/ 5398 batches | lr 20.00 | ms/batch 346.89 | loss  5.36 | ppl   212.37
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 1959.27s | valid loss 6.1185 | valid ppl   454.18
